Component 1,Component 2,article_id
-0.2509036857716827,-0.2043729785367501,Alvarez PLC__0__1__Haacklee Herald
-0.36640646587465064,0.1694190945218063,Alvarez PLC__0__1__The News Buoy
-1.1630900810441194,-0.5411225714176727,Alvarez PLC__0__1__Lomark Daily
-0.008115013180232219,0.03134217526947309,Wilcox-Nelson__0__0__Haacklee Herald
0.3433286362276536,0.2903942478365401,Wilcox-Nelson__0__0__Lomark Daily
0.2913085354825302,0.3009959418632909,Wilcox-Nelson__0__0__The News Buoy
0.3945404702954175,-0.04579019667105506,Kelly-Smith__0__0__Haacklee Herald
0.30881305825411864,0.19958666297516023,Kelly-Smith__0__0__Lomark Daily
0.3457937389139902,-0.004868837708735392,Kelly-Smith__0__0__The News Buoy
0.07488122057668674,0.6362687300001025,Jackson Inc__0__0__Haacklee Herald
-0.16941722753486935,0.5771404294152296,Jackson Inc__0__0__Lomark Daily
0.28649764541724376,-0.5248242742461351,Jackson Inc__0__0__The News Buoy
-0.007055650590667354,0.6283706323057519,"Clarke, Scott and Sloan__0__0__Haacklee Herald"
0.12202627053475394,0.586236987353766,"Clarke, Scott and Sloan__0__0__Lomark Daily"
0.4176890922967259,-0.460526851710995,"Clarke, Scott and Sloan__0__0__The News Buoy"
0.23111269542856397,-0.5522727525023999,Olsen Group__0__0__Haacklee Herald
0.17762901330610392,-0.5405764536837941,Olsen Group__0__0__Lomark Daily
-0.29856774947128023,0.33307967653527604,Olsen Group__0__0__The News Buoy
0.5929293562635738,-0.26324735913408853,"Brown, Clarke and Martinez__0__0__Haacklee Herald"
0.5888892985477883,-0.2870513973130586,"Brown, Clarke and Martinez__0__0__The News Buoy"
0.6190390884050644,-0.15241950781457964,"Brown, Clarke and Martinez__0__0__Lomark Daily"
-1.4685378989941738,-0.5161632649206258,"Brown, Clarke and Martinez__0__1__Haacklee Herald"
-1.4974335405668533,-0.5574540604832067,"Brown, Clarke and Martinez__0__1__Lomark Daily"
-1.4851537394807834,-0.593244662029672,"Brown, Clarke and Martinez__0__1__The News Buoy"
-0.07231970617314482,-0.3258084174433134,Turner-Green__0__0__Haacklee Herald
0.10001514178454246,-0.2233608331512788,Turner-Green__0__0__Lomark Daily
-0.2608858509485323,0.13458885476496554,Turner-Green__0__0__The News Buoy
0.5035290680108819,0.24465633772020112,"Spencer, Richards and Wilson__0__0__Haacklee Herald"
0.1899265093416594,0.507725896324767,"Spencer, Richards and Wilson__0__0__The News Buoy"
0.33070880625263627,-0.302096906093106,"Spencer, Richards and Wilson__0__0__Lomark Daily"
0.5799225132947989,0.07239139693162625,Harrell-Walters__0__0__Haacklee Herald
0.5042697349989839,0.3793757112873178,Harrell-Walters__0__0__Lomark Daily
0.47462940195243253,0.34909632078247305,Harrell-Walters__0__0__The News Buoy
-0.39694036239177544,-0.26088440709836774,Harrell-Walters__0__1__Lomark Daily
-0.3606079539852495,-0.3456931091778061,Harrell-Walters__0__1__Haacklee Herald
-0.33453828737846397,-0.15138601267785137,Harrell-Walters__0__1__The News Buoy
0.07599698720654001,-0.3589416024703656,"Valdez, Dalton and Cook__0__0__Haacklee Herald"
0.10205907538254799,-0.4039770981411327,"Valdez, Dalton and Cook__0__0__The News Buoy"
0.014878503332436274,-0.19431014972584826,"Valdez, Dalton and Cook__0__0__Lomark Daily"
0.4617862255178833,-0.020518537419658908,"Henderson, Hall and Lutz__0__0__Haacklee Herald"
0.5149172222355132,-0.20324504685681466,"Henderson, Hall and Lutz__0__0__Lomark Daily"
0.018550443508239353,0.6216871804054788,"Henderson, Hall and Lutz__0__0__The News Buoy"
-0.1986218411792323,-0.20167457665112448,"Henderson, Hall and Lutz__0__1__Lomark Daily"
-1.043740778196165,-0.18253804906720428,"Henderson, Hall and Lutz__0__1__Haacklee Herald"
-0.30564060873613746,0.015264165577193022,"Henderson, Hall and Lutz__0__1__The News Buoy"
-0.27624451493260066,-0.22971049086408724,Frank Group__0__0__Haacklee Herald
-0.14471105092798053,-0.5186304616643909,Frank Group__0__0__Lomark Daily
-0.3768704968882318,0.30806431228636166,Frank Group__0__0__The News Buoy
0.3817616962928788,-0.09387848441421551,Thompson-Padilla__0__0__Haacklee Herald
0.2899255298155245,0.4708756194670237,Thompson-Padilla__0__0__Lomark Daily
0.4915602861229587,0.09432920891899749,Thompson-Padilla__0__0__The News Buoy
0.5297393555369928,-0.08598222666670746,"Walker, Erickson and Blake__0__0__Haacklee Herald"
0.22065300562764542,0.09389975151817649,"Walker, Erickson and Blake__0__0__Lomark Daily"
0.32261562412232725,0.4862972474718938,"Walker, Erickson and Blake__0__0__The News Buoy"
0.20517172603744857,0.5905712901176337,Wu-Hart__0__0__Haacklee Herald
0.40429650626359914,-0.41924060274225383,Wu-Hart__0__0__The News Buoy
0.14332098077827665,0.46761670501437436,Wu-Hart__0__0__Lomark Daily
0.21389811280136228,-0.3324777447419045,Horn and Sons__0__0__Haacklee Herald
-0.11186331256973368,-0.3861761393224582,Horn and Sons__0__0__Lomark Daily
-0.00509360811625267,-0.2815621276912628,Horn and Sons__0__0__The News Buoy
0.5515072834812949,-0.13482083784420767,Clark-Leon__0__0__Haacklee Herald
0.33634656658108975,-0.37712638631764,Clark-Leon__0__0__Lomark Daily
0.2216404503056144,-0.03200742620476303,Clark-Leon__0__0__The News Buoy
-0.30061270005705293,-0.42076290807032457,Clark-Leon__0__1__Haacklee Herald
-0.40677360425461495,-0.3752047171628911,Clark-Leon__0__1__Lomark Daily
0.47282807611964345,-0.17071106709067957,Rivas-Stevens__0__0__Haacklee Herald
0.329111913459685,0.5418521427812837,Rivas-Stevens__0__0__The News Buoy
0.5329741020728603,-0.039908312504871715,Rivas-Stevens__0__0__Lomark Daily
0.5739870095982318,-0.02203005006119292,"Taylor, Prince and Sherman__0__0__Haacklee Herald"
0.4827922867292939,-0.12675020999575248,"Taylor, Prince and Sherman__0__0__The News Buoy"
0.43518977356703425,0.08232353619312412,"Taylor, Prince and Sherman__0__0__Lomark Daily"
-0.7411474860310283,-0.17683523330820675,"Taylor, Prince and Sherman__0__1__Lomark Daily"
-1.4399419605650505,-0.5552900737360604,"Taylor, Prince and Sherman__0__1__The News Buoy"
-0.011497724950133464,0.11550782190959796,Ramos-Shelton__0__0__Haacklee Herald
0.05199057461218363,0.1381771650939517,Ramos-Shelton__0__0__The News Buoy
-0.2034117271612912,-0.02197707281400151,Ramos-Shelton__0__0__Lomark Daily
-0.06850918873599793,0.15245020236462575,Martinez-Le__0__0__Haacklee Herald
0.09403748666643623,-0.07185907821748891,Martinez-Le__0__0__Lomark Daily
-0.05610435562325294,0.19551644861337428,Martinez-Le__0__0__The News Buoy
0.2837496646352372,-0.3051020543169631,"Roth, Logan and Moreno__0__0__Haacklee Herald"
0.26805394425164636,0.4061115993959014,"Roth, Logan and Moreno__0__0__Lomark Daily"
0.5310307183613747,0.16030490779180395,"Roth, Logan and Moreno__0__0__The News Buoy"
-0.12813031316526366,0.09837907452915215,Bishop-Hernandez__0__0__Haacklee Herald
-0.12128954620175712,0.19403241799178916,Bishop-Hernandez__0__0__Lomark Daily
-0.06788332757229797,-0.0027977418786980872,Bishop-Hernandez__0__0__The News Buoy
0.32565233406626237,0.4348332572949204,Harrington Inc__0__0__Haacklee Herald
0.5337920461292494,0.07873308757076189,Harrington Inc__0__0__Lomark Daily
0.5982730555862831,0.2284442086227126,Harrington Inc__0__0__The News Buoy
-0.23769841812224402,0.04885874211408249,Harrington Inc__0__1__Lomark Daily
-0.4527494466891487,0.05448313616555577,Harrington Inc__0__1__Haacklee Herald
-0.39198739758993756,-0.41924910821811934,Harrington Inc__0__1__The News Buoy
0.6120457651638322,0.15502910186742033,"Vasquez, Chaney and Martinez__0__0__Haacklee Herald"
0.2442700998121069,0.2714617452956285,"Vasquez, Chaney and Martinez__0__0__The News Buoy"
0.22430262376048019,-0.11657386897526449,"Vasquez, Chaney and Martinez__0__0__Lomark Daily"
0.03855726526861165,-0.5900093810259912,Moore-Simon__0__0__Haacklee Herald
-0.4370277436157405,0.33467985605704803,Moore-Simon__0__0__The News Buoy
-0.3276039252114226,0.40611594398593054,Moore-Simon__0__0__Lomark Daily
-0.22448892696155873,0.5126855218530751,Flores Ltd__0__0__Haacklee Herald
0.3957403923268391,-0.23797394330353275,Flores Ltd__0__0__Lomark Daily
-0.06386449875350121,0.3325954051864593,Flores Ltd__0__0__The News Buoy
0.48616446389483,-0.447161902437517,Watson-Gray__0__0__Haacklee Herald
0.6275507702979033,-0.11710515983230957,Watson-Gray__0__0__Lomark Daily
0.5530645629189236,-0.35276809820505617,Watson-Gray__0__0__The News Buoy
-0.42948477752594455,-0.06966566768006013,Watson-Gray__0__1__Haacklee Herald
-1.4367790264227396,-0.46453203416808125,Watson-Gray__0__1__Lomark Daily
-0.3382297933742625,-0.41883133366727715,Watson-Gray__0__1__The News Buoy
-0.20345581374484406,-0.41945639088981557,"Collins, Johnson and Lloyd__0__0__Haacklee Herald"
0.04017033872072518,0.4631448878859879,"Collins, Johnson and Lloyd__0__0__Lomark Daily"
-0.43226084744809695,0.38198359684435634,"Collins, Johnson and Lloyd__0__0__The News Buoy"
-0.11400660506371668,0.0492793967586416,York-Castillo__0__0__Haacklee Herald
-0.1638541058126763,-0.3497670319516312,York-Castillo__0__0__Lomark Daily
-0.22812939320997622,0.22634890083126372,York-Castillo__0__0__The News Buoy
0.5164344570942828,-0.28893928384672835,Hughes-Clark__0__0__Haacklee Herald
0.21262858327801767,-0.2657738799032052,Hughes-Clark__0__0__Lomark Daily
0.05170193991607503,0.5899464497543889,Hughes-Clark__0__0__The News Buoy
-0.6645855445215773,-0.11952940769974259,Hughes-Clark__0__1__Lomark Daily
-0.47018181566060174,0.23760956992298132,Hughes-Clark__0__1__The News Buoy
-0.29340388835538445,-0.3497591907027334,Hughes-Clark__0__1__Haacklee Herald
0.39633154418279953,0.5180496278783853,Vargas-Jensen__0__0__Haacklee Herald
0.5677281096908396,0.2773812576476519,Vargas-Jensen__0__0__The News Buoy
0.2787178058652718,-0.47134203070878405,Vargas-Jensen__0__0__Lomark Daily
0.4538992226159538,0.38839507159838865,Arellano Group__0__0__Haacklee Herald
0.6299747120151825,0.10345485775325566,Arellano Group__0__0__The News Buoy
0.6370329329869586,0.06243223786026075,Arellano Group__0__0__Lomark Daily
0.034533661752609655,-0.03973451018785705,"Murray, Friedman and Wall__0__0__Haacklee Herald"
0.47597157222053454,0.15801682993575017,"Murray, Friedman and Wall__0__0__Lomark Daily"
0.5872908575578522,0.025754990717674776,"Murray, Friedman and Wall__0__0__The News Buoy"
-0.08810816304555569,-0.09025357974237112,Greer-Holder__0__0__Haacklee Herald
-0.1089584090174959,0.5312182775922627,Greer-Holder__0__0__Lomark Daily
0.086467552962516,-0.5162498895761214,Greer-Holder__0__0__The News Buoy
0.3932897083617137,0.32131231669761645,"Mann, Myers and Rivera__0__0__Haacklee Herald"
0.125065504055384,0.17451881815879336,"Mann, Myers and Rivera__0__0__Lomark Daily"
0.4312622222911832,0.3566119910444399,"Mann, Myers and Rivera__0__0__The News Buoy"
0.4371868729497577,0.4401176222044406,"Glover, Moran and Johnson__0__0__Haacklee Herald"
0.3643215029553919,0.5266738188666183,"Glover, Moran and Johnson__0__0__The News Buoy"
0.4653278175860131,0.4499196382863176,"Glover, Moran and Johnson__0__0__Lomark Daily"
0.4245628694664616,0.20120540208785026,Barnes and Sons__0__0__Haacklee Herald
0.5288126789246317,0.20917326852554838,Barnes and Sons__0__0__Lomark Daily
0.5740958259527795,0.19688622497157404,Barnes and Sons__0__0__The News Buoy
0.2984806905420874,-0.06710630847227642,Phillips-Newton__0__0__Haacklee Herald
0.03809781824677435,0.38544241207729446,Phillips-Newton__0__0__The News Buoy
0.1646084355597463,-0.06594442818161703,Phillips-Newton__0__0__Lomark Daily
-0.15368252570106405,0.5890994699996299,"Phelps, Brown and Wallace__0__0__Haacklee Herald"
-0.09412852721997157,0.6246538324788794,"Phelps, Brown and Wallace__0__0__The News Buoy"
-0.19318499352314386,0.465762983381051,"Phelps, Brown and Wallace__0__0__Lomark Daily"
-0.17044730750729312,0.2539562015867153,Davis-Boyd__0__0__Haacklee Herald
0.3407301381692612,0.3581835218683053,Davis-Boyd__0__0__Lomark Daily
0.09481278782973007,-0.28793241965929234,Davis-Boyd__0__0__The News Buoy
0.10786843391209808,0.03468373603903724,Harper Inc__0__0__Haacklee Herald
0.35794772513156675,0.08635144687783196,Harper Inc__0__0__The News Buoy
0.26994569232694976,-0.1416299957324032,Harper Inc__0__0__Lomark Daily
0.11941974449931655,0.5322597635925709,Mcgee and Sons__0__0__Lomark Daily
0.07994674975471698,0.4915540668802333,Mcgee and Sons__0__0__The News Buoy
0.03392386917741303,0.32147000908569406,Mcgee and Sons__0__0__Haacklee Herald
-0.26525907789050174,-0.2898119960887648,Mcgee and Sons__0__1__Haacklee Herald
-0.36496894964933424,0.05088712776472459,Mcgee and Sons__0__1__Lomark Daily
-0.4119066789303552,-0.02222088439064392,Mcgee and Sons__0__1__The News Buoy
-0.11517797049776492,0.5827870506088947,Burns Inc__0__0__Haacklee Herald
-0.8424263778236919,-0.4367423503453564,Burns Inc__0__1__Lomark Daily
-0.2508537486468804,0.5383308503975934,Burns Inc__0__0__Lomark Daily
-0.18517953827421832,0.5407828646391359,Burns Inc__0__0__The News Buoy
-0.30987366183954346,0.08256034855710645,Burns Inc__0__1__The News Buoy
-0.5236618246922903,-0.18451489259549264,Burns Inc__0__1__Haacklee Herald
0.22459130387021933,0.37815292348706464,"Clements, Allen and Sullivan__0__0__Lomark Daily"
0.1866348937450148,0.44786952234871696,"Clements, Allen and Sullivan__0__0__The News Buoy"
-0.5685953050567396,-0.00872527829934555,"Clements, Allen and Sullivan__0__1__Haacklee Herald"
0.06744616550911763,0.01780161958382875,"Clements, Allen and Sullivan__0__0__Haacklee Herald"
0.17184338218233278,-0.39955817787100384,"Anderson, Brown and Green__0__0__Haacklee Herald"
0.4130562669878134,0.46840639661627254,"Anderson, Brown and Green__0__0__Lomark Daily"
0.33290531774595966,-0.24122907156482956,"Anderson, Brown and Green__0__0__The News Buoy"
-0.19337434964456585,-0.2558454858814182,"Anderson, Brown and Green__0__1__Haacklee Herald"
-0.2542553343032433,-0.34034559052272717,"Anderson, Brown and Green__0__1__Lomark Daily"
-1.3689869051464214,-0.61183286789693,"Anderson, Brown and Green__0__1__The News Buoy"
0.2315471223872033,-0.44129428643699936,Cuevas PLC__0__0__Haacklee Herald
0.4167910582817521,-0.21227731240631234,Cuevas PLC__0__0__The News Buoy
0.13004383932616223,-0.45711156320957586,Cuevas PLC__0__0__Lomark Daily
0.366331339752672,0.43786808231966345,"Bell, Reynolds and Forbes__0__0__Haacklee Herald"
-0.15063103231282535,0.47428804984466083,"Bell, Reynolds and Forbes__0__0__The News Buoy"
-1.0705563110599599,-0.5598191204519323,"Bell, Reynolds and Forbes__0__1__Haacklee Herald"
0.03556651641516801,0.22414014832314677,"Bell, Reynolds and Forbes__0__0__Lomark Daily"
-0.42392405870595984,0.0938856367784216,"Bell, Reynolds and Forbes__0__1__The News Buoy"
-0.5002454879761353,-0.2250555204486752,"Bell, Reynolds and Forbes__0__1__Lomark Daily"
-0.3149717923324058,0.22710263607190778,Thomas-Weaver__0__0__Haacklee Herald
0.21236298542367757,-0.4643739596901049,Thomas-Weaver__0__0__The News Buoy
-0.3095876676501665,0.2685822273809296,Thomas-Weaver__0__0__Lomark Daily
0.10547142058414483,-0.6256707416992042,"Rasmussen, Nelson and King__0__0__Haacklee Herald"
-0.9696192816064829,-0.3248064805038536,"Rasmussen, Nelson and King__0__1__Haacklee Herald"
0.4622341180206819,-0.063237630910074,"Rasmussen, Nelson and King__0__0__The News Buoy"
0.5256523957553993,0.013219468084931707,"Rasmussen, Nelson and King__0__0__Lomark Daily"
-0.5516066284428829,-0.40990218158443426,"Rasmussen, Nelson and King__0__1__Lomark Daily"
-0.3355803004633211,-0.03603710055815737,"Rasmussen, Nelson and King__0__1__The News Buoy"
0.4125919346585585,0.14479625595373635,Mclaughlin-Chandler__0__0__Haacklee Herald
0.5690911090217233,0.11297972417484882,Mclaughlin-Chandler__0__0__Lomark Daily
0.41510282600651016,-0.35652906085992436,Mclaughlin-Chandler__0__0__The News Buoy
-0.08099612079237252,-0.4577912331178406,Rhodes-Thompson__0__0__Haacklee Herald
-0.18690635737080652,0.31794491275701775,Rhodes-Thompson__0__0__Lomark Daily
-0.2450741666727338,0.4548719303033427,Rhodes-Thompson__0__0__The News Buoy
-0.5426897217653915,-0.1431835696777679,Rhodes-Thompson__0__1__Haacklee Herald
0.4117533016565196,0.027982297011659597,"Blackwell, Clark and Lam__0__0__Haacklee Herald"
0.34325508135697247,-0.5125343663667352,"Blackwell, Clark and Lam__0__0__Lomark Daily"
-0.2487786766087161,0.4264961595024635,"Blackwell, Clark and Lam__0__0__The News Buoy"
-0.40179714124332677,-0.20917713530586343,"Blackwell, Clark and Lam__0__1__Haacklee Herald"
-0.24241842919178827,-0.13151416742996663,"Blackwell, Clark and Lam__0__1__Lomark Daily"
-0.2853625868235691,-0.12064889966744698,"Blackwell, Clark and Lam__0__1__The News Buoy"
0.6475493234710058,-0.030582491436665523,Klein LLC__0__0__Haacklee Herald
0.4690947355487348,-0.29340114186404054,Klein LLC__0__0__The News Buoy
0.36251852516410543,-0.5151630376470878,Klein LLC__0__0__Lomark Daily
-0.28236924846687833,0.37938474116120346,Cervantes-Kramer__1__0__Haacklee Herald
-0.2550943320656307,0.25210892684998154,Cervantes-Kramer__1__1__Lomark Daily
0.0026801578943298665,-0.4657758100415767,Cervantes-Kramer__1__1__The News Buoy
-0.5451925718850483,0.1609703991133972,Cervantes-Kramer__1__0__Lomark Daily
-0.12074968159737878,-0.3254755814135213,Cervantes-Kramer__1__1__Haacklee Herald
-0.44138837439541945,0.417231574009496,Cervantes-Kramer__2__0__Lomark Daily
-0.2893498185033544,-0.5150114504513348,Cervantes-Kramer__2__0__The News Buoy
-0.06218602689815859,-0.518068683464597,Cervantes-Kramer__2__1__The News Buoy
-0.41142482999283514,0.2522464424465412,Cervantes-Kramer__2__1__Lomark Daily
-0.3644283352103266,0.1126794129386939,Cervantes-Kramer__2__0__Haacklee Herald
-0.1847506523150297,-0.46809522775064666,Cervantes-Kramer__2__1__Haacklee Herald
-0.3077558425542625,-0.07204671150041218,Cervantes-Kramer__1__0__The News Buoy
-0.12475490555231708,0.5100792211611639,Barnett Ltd__0__0__Haacklee Herald
0.03149763407234259,0.4841475195030889,Barnett Ltd__0__0__Lomark Daily
0.1515238911647415,0.5865794662841547,Barnett Ltd__0__0__The News Buoy
-0.4158102341224764,0.14864347345679882,Barnett Ltd__0__1__The News Buoy
-0.40713030391925753,-0.0957140529046416,Barnett Ltd__0__1__Haacklee Herald
0.39179006412617434,-0.2739449831982747,Cisneros-Meyer__0__0__Haacklee Herald
0.3970482887499773,-0.3332238648326579,Cisneros-Meyer__0__0__Lomark Daily
0.13484037081838587,0.6178756909509164,Cisneros-Meyer__0__0__The News Buoy
-0.09065703133685485,-0.16501154603705037,Serrano-Cruz__0__0__Haacklee Herald
-0.17328297663096362,0.10839383388233202,Serrano-Cruz__0__0__Lomark Daily
-0.04597302381052983,-0.13040369357279685,Serrano-Cruz__0__0__The News Buoy
-0.058336955799967054,-0.4760464170533792,Underwood Inc__0__0__Haacklee Herald
-0.09512123065317496,-0.5483909822430086,Underwood Inc__0__0__The News Buoy
0.06170573125957796,-0.5561499923381564,Underwood Inc__0__0__Lomark Daily
-0.09794395354906384,0.4233211225288638,Cook PLC__0__0__Haacklee Herald
-0.1377288089588405,-0.007563662157546881,Cook PLC__0__0__Lomark Daily
-0.03410280836653127,0.30028428818626485,Cook PLC__0__0__The News Buoy
0.26487569657776894,0.5148754917126697,Hines-Douglas__0__0__Haacklee Herald
0.5117982274853403,0.34235009839548713,Hines-Douglas__0__0__Lomark Daily
0.0093529261369564,0.5236915885549881,Hines-Douglas__0__0__The News Buoy
-0.02473653222125591,0.48991752913021663,Solis-Lopez__0__0__Haacklee Herald
0.09943079129843183,0.5975480365124812,Solis-Lopez__0__0__The News Buoy
0.2173900939595239,0.4963853492607076,Solis-Lopez__0__0__Lomark Daily
-0.48029246225597627,-0.2720084259095763,Solis-Lopez__0__1__Lomark Daily
-0.44455409723503886,0.008346917210414886,Solis-Lopez__0__1__The News Buoy
-0.6849258451749365,-0.05309098014978128,Solis-Lopez__0__1__Haacklee Herald
0.048499359618677046,-0.4163763765168528,Lutz-Fleming__0__0__Haacklee Herald
-0.08465718611943325,-0.2508517931326104,Lutz-Fleming__0__0__The News Buoy
-0.17433310531415844,0.39599555611687354,Lutz-Fleming__0__0__Lomark Daily
0.6596873118877966,-0.09648975165566791,Castillo-Elliott__0__0__Haacklee Herald
0.471085150960812,-0.4072411665183259,Castillo-Elliott__0__0__The News Buoy
0.6201466668969641,-0.22184914677423748,Castillo-Elliott__0__0__Lomark Daily
-0.6683948842715376,-0.3501754472386952,Castillo-Elliott__0__1__Lomark Daily
-0.24285482545679965,-0.5118143201684225,Castillo-Elliott__0__1__The News Buoy
-0.5142084521424534,-0.5210728195136266,Castillo-Elliott__0__1__Haacklee Herald
0.05003996186459256,-0.4878758004202785,Rosario-Melendez__0__0__Haacklee Herald
0.21647728566209407,-0.5048478596919113,Rosario-Melendez__0__0__Lomark Daily
0.35407945929895285,-0.4321835806962218,Rosario-Melendez__0__0__The News Buoy
0.2859927141266034,-0.40137037672628445,Craig Ltd__0__0__Lomark Daily
0.15540910932705146,-0.35172062901339207,Craig Ltd__0__0__The News Buoy
0.32545235772333797,0.14155014335108965,Craig Ltd__0__0__Haacklee Herald
-0.5491865436717257,0.04652433830124975,Craig Ltd__0__1__Lomark Daily
-0.5184471647208527,0.264342970015185,Craig Ltd__0__1__The News Buoy
-0.4969933508041297,0.3000507309453538,Craig Ltd__0__1__Haacklee Herald
0.49454212364736927,-0.35236948246792865,"Cooper, Holland and Nelson__0__0__Haacklee Herald"
0.5877634152563634,-0.18574388947212075,"Cooper, Holland and Nelson__0__0__The News Buoy"
0.5523819785648422,-0.21431322822156912,"Cooper, Holland and Nelson__0__0__Lomark Daily"
0.5668312692413234,0.31035733301763707,"Jones, Davis and Grant__0__0__Haacklee Herald"
0.6118694399903347,-0.051607594281727454,"Jones, Davis and Grant__0__0__Lomark Daily"
0.46091308672837605,-0.4000231486787107,"Jones, Davis and Grant__0__0__The News Buoy"
-0.3542051110727663,0.32932150350757955,Smith-Hull__0__0__Haacklee Herald
-0.3270957928017297,0.49989370996718907,Smith-Hull__0__0__Lomark Daily
0.016605532732282807,-0.5321315756208131,Smith-Hull__0__0__The News Buoy
0.046906106124410527,-0.23951426634422118,Montoya Group__0__0__Haacklee Herald
0.011521495103602956,-0.12743290401655305,Montoya Group__0__0__Lomark Daily
0.1466369327316652,-0.18639342532505118,Montoya Group__0__0__The News Buoy
0.34370985231982265,-0.46652813209536914,Evans-Pearson__0__0__Haacklee Herald
0.3420615030378937,-0.16222690862503097,Evans-Pearson__0__0__The News Buoy
0.2792572332157255,0.5642811070147221,Evans-Pearson__0__0__Lomark Daily
-0.4340824484164393,-0.16027440626846942,Evans-Pearson__0__1__The News Buoy
-1.314092948178484,-0.4283379935091219,Evans-Pearson__0__1__Haacklee Herald
-0.545932033421956,-0.09199298469179804,Evans-Pearson__0__1__Lomark Daily
0.15048606677399173,0.3826416964700304,Martin LLC__0__0__Haacklee Herald
0.2071771534988736,0.226384833558403,Martin LLC__0__0__Lomark Daily
0.2477901967758332,-0.22953913761711958,Martin LLC__0__0__The News Buoy
0.10795652290458531,-0.489817929123453,"Cain, Simpson and Hernandez__0__0__Haacklee Herald"
-0.04949993474857134,0.44948132460818746,"Cain, Simpson and Hernandez__0__0__Lomark Daily"
-0.24833533767518887,0.340813373719366,"Cain, Simpson and Hernandez__0__0__The News Buoy"
0.3661869987691047,0.24029334888220613,Hernandez-Rojas__0__0__Haacklee Herald
0.31096158095760135,0.384345395746601,Hernandez-Rojas__0__0__The News Buoy
0.4272471074546491,0.27168949188949776,Hernandez-Rojas__0__0__Lomark Daily
0.9519541667436752,0.28577635547541724,Jones Group__0__0__Haacklee Herald
0.9180664699072972,0.3411894627028387,Jones Group__0__0__The News Buoy
0.8929516508060943,0.40689391806905617,Jones Group__0__0__Lomark Daily
-1.5579858744409174,-0.6236824472594952,
-0.6575599150109046,0.05417530344134149,Jones Group__0__1__Haacklee Herald
-0.18930096620338668,-0.5290789824054511,Jones Group__0__1__Lomark Daily
-0.05238472741920243,-0.5844603417680116,Jones Group__0__1__The News Buoy
0.20894844563283202,0.03784889308844614,Namorna Transit Ltd__0__0__The News Buoy
0.17664975319471454,0.18337811071447901,NyanzaRiver Worldwide AS__0__0__The News Buoy
-0.17067237066882499,-0.10108122236935252,Oka Seafood Shipping Ges.m.b.H.__0__0__The News Buoy
0.29756681740673,0.048893853409029624,V. Miesel Shipping__0__0__The News Buoy
0.12094388274761528,0.10736581605087872,PregolyaDredge Logistics Incorporated__0__0__The News Buoy
